brand,make,price,km,gearbox,doors,imported,kW,cm3,fuel,registered,color,aircon,damage,car_type,standard,drive,age,country
VW,Jetta,5000,196005,M,4/5,0,77,1900.0,diesel,1,VAR,4,0,SDN,4,F,14,German
Peugeot,207,3850,157000,M,4/5,0,54,1360.0,LPG,0,GR,3,0,SW,5,F,13,French
Alfa Romeo,MiTo,9500,17598,M,4/5,0,57,1368.0,petrol,0,WH,2,0,HB,6,F,4,Italian
Peugeot,207,4000,156000,M,4/5,0,54,1360.0,LPG,0,VAR,3,0,HB,4,F,10,French
Fiat,Punto,850,284723,M,2/3,0,44,1242.0,petrol,0,BL,2,0,HB,3,F,18,Italian
Fiat,Grande Punto,2400,130000,M,2/3,0,48,1242.0,petrol,1,GR,2,0,HB,4,F,14,Italian
Opel,Corsa,3200,201700,M,2/3,0,55,1248.0,diesel,0,VAR,2,0,PU,4,F,8,German
Mercedes,190,950,23000,M,4/5,0,55,1970.0,diesel,0,VAR,0,0,SDN,2,B,28,German
Nissan,Qashqai,5790,140000,M,4/5,0,84,1597.0,petrol,0,VAR,4,0,SUV,4,F,12,Asian
Citroen,C5,3000,178000,A,4/5,0,98,2197.0,diesel,0,VAR,4,0,SW,3,F,18,French
Fiat,500,3850,175000,M,2/3,1,69,1242.0,petrol,0,WH,3,0,HB,4,F,12,Italian
BMW,118,4999,189000,M,4/5,0,105,1995.0,diesel,0,WH,4,0,HB,5,B,13,German
Nissan,Qashqai,14997,43790,M,4/5,1,81,1461.0,diesel,1,GR,0,0,SW,5,F,4,Asian
BMW,320,6490,221928,M,4/5,0,120,1995.0,diesel,0,VAR,4,0,SDN,4,B,15,German
Peugeot,308,3799,127000,M,4/5,0,80,1600.0,petrol,0,BL,2,0,SDN,4,F,12,French
Škoda,Fabia,1800,257683,M,4/5,0,47,1198.0,petrol,0,GR,2,0,SW,3,F,16,EU
VW,Passat,2800,168296,M,4/5,0,96,1896.0,diesel,0,GR,4,0,SW,3,F,17,German
Nissan,Qashqai,14000,131000,A,4/5,0,96,1598.0,diesel,0,GR,4,0,SUV,6,F,3,Asian
Ford,Focus,2650,186511,M,4/5,0,74,1596.0,petrol,0,GR,2,0,SW,3,F,18,USA
Peugeot,208,6100,154000,A,4/5,0,50,1398.0,diesel,1,WH,2,0,PU,5,F,5,French
BMW,X1,23000,79000,M,4/5,0,110,1995.0,diesel,1,BL,4,0,SUV,6,F,3,German
Volvo,XC 60,15700,169000,A,4/5,1,177,2400.0,diesel,1,BL,4,0,SUV,5,4x4,8,Other
Yugo,Koral In,500,75168,M,2/3,0,40,1116.0,LPG,1,VAR,0,0,SDN,3,F,13,YuSSR
VW,Sharan,1000,385211,M,4/5,0,81,1896.0,diesel,0,BL,4,0,VAN,3,F,20,German
Ford,Fiesta,3200,181000,M,2/3,0,66,1560.0,diesel,0,VAR,2,0,HB,4,F,11,USA
Toyota,Avensis,3600,190000,M,4/5,0,85,1995.0,diesel,0,GR,4,0,SDN,4,F,16,Asian
Ford,Fiesta,1000,185000,M,2/3,0,55,1242.0,petrol,1,VAR,2,0,HB,3,F,18,USA
Fiat,Multipla,1550,330000,M,4/5,0,76,1589.0,LPG,0,GR,3,0,VAN,3,F,18,Italian
Opel,Zafira,3300,240000,M,4/5,0,88,1310.0,diesel,0,GR,2,0,HB,4,F,14,German
Opel,Zafira,2800,163985,M,4/5,1,88,1910.0,diesel,0,GR,4,0,VAN,4,F,13,German
Chevrolet,Tacuma,2050,155222,M,4/5,0,79,1598.0,petrol,0,VAR,4,0,VAN,4,F,13,USA
Land Rover,Freelander,4950,323300,M,4/5,0,82,1995.0,diesel,0,VAR,2,0,SUV,3,4x4,15,Other
Peugeot,407,3850,187000,M,4/5,0,80,1600.0,diesel,0,GR,4,0,SW,4,F,12,French
BMW,320,4990,257000,A,4/5,0,130,1998.0,diesel,1,GR,4,0,SW,4,B,12,German
Peugeot,308,3600,143000,M,4/5,0,88,1600.0,petrol,1,VAR,4,0,HB,4,F,13,French
Kia,Ceed,4600,112483,M,4/5,0,66,1396.0,LPG,1,VAR,2,0,HB,5,F,10,Asian
Škoda,Fabia,3790,195000,M,4/5,0,77,1896.0,diesel,1,VAR,4,0,HB,4,F,12,EU
Hyundai,Getz,2250,113000,M,4/5,0,71,1399.0,petrol,1,VAR,4,0,SDN,3,F,13,Asian
Renault,Grand Scenic,1900,257000,M,4/5,0,88,1870.0,diesel,0,BL,3,0,VAN,3,F,16,French
Audi,A3,2999,151000,M,2/3,0,110,1984.0,petrol,0,VAR,2,0,HB,4,F,16,German
VW,Passat,3000,210000,M,4/5,0,74,1900.0,diesel,1,BL,4,0,SDN,4,F,17,German
Audi,A5,18000,56000,A,2/3,1,165,1983.0,petrol,0,BL,4,0,SDN,5,4x4,6,German
Mercedes,E 220,1200,333000,A,4/5,0,105,2148.0,diesel,1,VAR,2,1,SDN,3,F,19,German
Mazda,Demio,1100,170000,M,4/5,0,46,1300.0,petrol,0,GR,2,0,HB,3,F,19,Asian
Peugeot,206,1300,196854,M,2/3,0,44,1100.0,petrol,1,VAR,1,0,SM,3,F,16,French
Ford,Focus,2199,206000,M,4/5,0,74,1800.0,diesel,1,VAR,2,0,HB,4,F,16,USA
Citroen,C5,1700,225000,M,4/5,0,81,1998.0,diesel,1,GR,4,0,SDN,3,F,17,French
BMW,320,2650,224450,M,4/5,0,100,1968.0,diesel,1,GR,4,0,SDN,3,B,20,German
Renault,Megane,2950,231420,M,4/5,0,72,1390.0,LPG,1,GR,2,0,SDN,4,F,12,French
VW,Golf 7,7900,220000,M,4/5,0,77,1598.0,diesel,0,GR,4,0,SW,5,F,7,German
VW,Golf 5,3399,230000,M,4/5,0,77,1896.0,diesel,0,BL,3,0,SDN,3,F,17,German
Renault,Laguna,1750,297677,M,4/5,0,88,1900.0,diesel,0,GR,4,0,HB,3,F,18,French
Ford,Focus,4250,172000,M,4/5,0,74,1596.0,petrol,1,VAR,4,0,HB,4,F,12,USA
Ford,Focus,2199,206000,M,4/5,0,74,1800.0,diesel,0,VAR,2,0,HB,4,F,16,USA
Chevrolet,Trailblazer,6500,165000,A,4/5,0,167,4200.0,LPG,1,WH,2,0,SUV,4,4x4,16,USA
Audi,80,1000,200000,M,4/5,0,62,1600.0,diesel,1,VAR,0,0,SDN,2,F,31,German
VW,Passat,3850,243000,M,4/5,0,103,1968.0,diesel,0,VAR,4,0,SW,4,F,12,German
Ford,Fiesta,900,278000,M,4/5,0,44,1800.0,diesel,0,GR,2,0,HB,3,F,20,USA
Opel,Agila,2000,160000,M,4/5,0,51,1248.0,diesel,1,VAR,2,0,VAN,3,F,16,German
Smart,Smart,4650,43000,S,2/3,0,45,999.0,petrol,0,WH,0,0,SM,4,B,10,EU
Opel,Corsa,2850,131700,M,2/3,1,44,998.0,petrol,0,VAR,2,0,HB,4,F,11,German
Fiat,Brava,900,232339,M,4/5,0,76,1600.0,petrol,0,GR,1,0,HB,2,F,18,Italian
Opel,Zafira,1200,402000,M,4/5,0,74,1995.0,diesel,1,GR,2,0,SW,2,F,20,German
Peugeot,206,1499,290000,M,2/3,0,80,1600.0,petrol,0,VAR,3,0,HB,3,F,19,French
VW,Passat,2500,200115,M,4/5,0,74,1598.0,petrol,1,GR,4,0,SDN,4,F,17,German
Citroen,C4,2000,250000,M,2/3,0,80,1560.0,diesel,0,VAR,2,0,CP,1,F,15,French
Opel,Astra,5750,162000,M,4/5,0,81,1686.0,diesel,1,GR,4,0,SW,5,F,8,German
VW,Touran,3300,229966,M,4/5,0,103,1968.0,diesel,0,GR,4,0,VAN,4,F,16,German
VW,Passat,4500,254000,M,4/5,1,125,2000.0,diesel,0,BL,4,0,SW,4,4x4,13,German
Fiat,Grande Punto,4199,218790,M,4/5,0,62,1248.0,diesel,0,GR,4,0,HB,5,F,10,Italian
Ford,Connect,2650,301000,M,4/5,0,55,1753.0,diesel,0,GR,2,0,PU,3,F,15,USA
Fiat,Stilo,1550,157800,M,4/5,0,98,1800.0,petrol,0,WH,4,0,HB,3,F,17,Italian
Opel,Astra,3000,237000,M,4/5,0,88,1910.0,diesel,1,GR,4,0,HB,4,F,14,German
Chrysler,PT Cruiser,1800,220000,M,4/5,0,104,1996.0,petrol,1,GR,3,0,SDN,3,F,19,USA
Peugeot,Boxer,2500,151300,M,4/5,0,62,1997.0,diesel,0,WH,1,0,VAN,3,F,14,French
VW,Golf 4,2550,198000,M,4/5,0,74,1900.0,diesel,0,BL,4,0,HB,3,F,18,German
Renault,Twingo,799,168000,M,2/3,0,43,1239.0,petrol,1,VAR,0,0,HB,2,F,24,French
VW,Touareg,5970,230000,A,4/5,1,128,2461.0,diesel,0,GR,4,0,SUV,3,4x4,16,German
Peugeot,307,2800,188000,M,4/5,0,66,1560.0,diesel,1,VAR,1,0,SW,4,F,14,French
Ford,C Max,2600,132333,M,4/5,0,85,1800.0,diesel,1,GR,2,0,VAN,4,F,15,USA
Lada,Niva,2550,102578,M,2/3,0,60,1697.0,LPG,1,WH,1,0,SUV,3,4x4,16,YuSSR
Hyundai,i30,3300,201280,M,4/5,0,66,1582.0,diesel,0,BL,4,0,SW,4,B,11,Asian
Renault,Scenic,2100,200000,M,4/5,0,50,1600.0,LPG,1,GR,2,0,HB,3,F,17,French
Ford,Focus,2350,196000,M,4/5,0,80,1560.0,diesel,0,GR,2,0,HB,4,F,14,USA
Peugeot,206,1750,198500,M,4/5,0,80,1600.0,LPG,0,GR,4,0,SW,3,F,17,French
Peugeot,308,4250,231456,M,4/5,0,81,1600.0,diesel,0,GR,4,0,SW,4,F,11,French
Citroen,C4 Aircross,12450,123000,M,4/5,0,110,1800.0,diesel,0,WH,4,0,SUV,5,4x4,5,French
Citroen,Saxo,570,232323,M,2/3,0,40,1100.0,petrol,1,VAR,0,0,HB,4,F,19,French
Hyundai,Elantra,1200,382000,M,4/5,0,83,1991.0,diesel,0,GR,2,0,SDN,3,F,15,Asian
Renault,Laguna,1650,269290,M,4/5,0,88,1928.0,diesel,1,VAR,4,0,SW,3,F,18,French
Opel,Insignia,6900,178283,M,4/5,0,96,1956.0,diesel,0,BL,4,0,SDN,5,F,9,German
Opel,Astra,1850,228000,M,4/5,0,55,1200.0,petrol,0,GR,4,0,HB,3,F,18,German
Fiat,Stilo,1600,121700,M,4/5,1,85,1910.0,diesel,0,VAR,4,0,HB,3,F,17,Italian
Škoda,Praktik,2490,290000,M,4/5,0,55,1200.0,LPG,1,WH,2,0,PU,4,F,12,EU
BMW,320,2999,187456,M,4/5,0,110,1950.0,diesel,0,GR,4,0,SW,3,B,16,German
Ford,Mondeo,1650,272354,M,4/5,0,85,1998.0,diesel,0,GR,4,0,SDN,3,F,19,USA
Audi,A6,5499,212579,M,4/5,0,103,1860.0,diesel,1,GR,4,0,SW,4,F,15,German
Opel,Insignia,6500,160350,M,4/5,0,100,1956.0,diesel,0,GR,4,0,SDN,5,F,6,German
Opel,Astra,2600,197000,M,4/5,0,77,1600.0,petrol,0,GR,4,0,HB,4,F,15,German
Audi,A3,2850,259400,M,2/3,0,103,1998.0,diesel,1,GR,4,0,HB,3,F,17,German
BMW,318,5950,242000,M,4/5,0,100,1995.0,diesel,0,VAR,4,0,SDN,4,B,12,German
Renault,Laguna,1750,202000,M,4/5,0,79,1600.0,petrol,0,GR,4,0,SDN,3,F,15,French
BMW,318,5200,265000,M,4/5,0,90,1995.0,diesel,1,GR,4,0,SW,4,B,13,German
VW,Passat,3000,183000,M,4/5,0,96,1896.0,diesel,0,GR,2,0,SW,3,4x4,17,German
Renault,Scenic,2000,130000,M,4/5,0,88,1900.0,diesel,1,VAR,2,0,HB,3,F,16,French
Citroen,Xsara Picasso,1900,265500,M,4/5,0,85,1749.0,petrol,0,GR,4,0,VAN,3,F,18,French
Smart,ForFour,2500,220458,M,4/5,0,70,1498.0,diesel,1,WH,2,0,HB,4,F,14,EU
Mitsubishi,Outlander,3400,251000,M,4/5,0,100,1997.0,LPG,1,GR,2,0,SUV,4,4x4,16,Asian
Renault,Laguna,4390,280000,M,4/5,0,110,1995.0,diesel,0,BL,4,0,SW,4,F,12,French
Peugeot,307,2800,180000,M,2/3,0,130,1997.0,petrol,0,BL,4,0,CBR,4,F,16,French
Fiat,Stilo,1850,189000,M,4/5,0,85,1910.0,diesel,1,WH,4,0,SW,4,F,15,Italian
Alfa Romeo,147,1100,210000,M,2/3,0,77,1600.0,petrol,1,VAR,2,0,HB,3,F,19,Italian
VW,Caddy,6500,145100,M,4/5,0,55,1598.0,diesel,1,WH,2,0,HB,5,F,8,German
Fiat,Grande Punto,2100,116000,M,2/3,0,70,1368.0,petrol,0,VAR,2,0,HB,4,F,14,Italian
Audi,A4,4300,210000,M,4/5,0,103,2000.0,diesel,1,VAR,4,0,SW,4,F,14,German
Kia,Sportage,8950,175000,M,4/5,0,86,1689.0,diesel,1,WH,4,0,SUV,5,F,9,Asian
Opel,Astra,1850,226000,M,4/5,0,74,2000.0,diesel,0,GR,2,0,SW,3,F,18,German
Fiat,Grande Punto,1800,217678,M,2/3,0,55,1248.0,diesel,0,WH,4,0,PU,3,F,13,Italian
Audi,A4,8400,250000,M,4/5,0,105,1998.0,diesel,1,VAR,4,0,SW,5,F,12,German
Opel,Corsa,3700,188041,M,4/5,0,63,1229.0,petrol,0,BL,2,0,HB,5,F,10,German
Renault,Thalia,4250,113710,M,4/5,0,55,1149.0,petrol,1,VAR,2,0,SDN,5,F,9,French
VW,Touran,3200,193000,M,4/5,0,85,1598.0,petrol,0,GR,2,0,VAN,4,F,16,German
Opel,Antara,5750,234000,M,4/5,0,110,1991.0,diesel,0,BL,4,0,SUV,4,F,13,German
VW,Touran,3505,267000,A,6/7,0,77,1900.0,diesel,1,BL,4,0,VAN,4,F,16,German
Audi,A4,4800,210000,M,4/5,0,110,2000.0,diesel,0,GR,4,0,SW,4,F,13,German
Mercedes,220,5700,221752,A,4/5,0,110,2148.0,diesel,0,GR,4,0,SDN,3,B,15,German
Audi,A4,5700,187000,M,4/5,0,103,1968.0,diesel,0,GR,4,0,SW,4,F,13,German
Ford,Focus,1100,315000,M,4/5,0,66,1800.0,diesel,1,GR,4,0,SW,3,F,19,USA
Volvo,S40,3150,220660,M,4/5,0,90,1800.0,petrol,1,VAR,4,0,SDN,3,F,18,Other
Ford,Kuga,16500,39000,M,4/5,0,88,1496.0,diesel,1,WH,4,0,SUV,6,F,3,USA
VW,Passat,5100,172000,A,4/5,0,103,1998.0,diesel,0,VAR,4,0,SDN,4,F,14,German
Opel,Meriva,2900,188000,M,4/5,0,55,1248.0,diesel,1,VAR,2,0,VAN,4,F,13,German
Audi,A4,4100,200000,M,4/5,0,125,2000.0,diesel,0,BL,4,0,SW,3,F,13,German
Renault,Laguna,7000,147200,M,2/3,0,151,1998.0,petrol,1,BL,4,0,CP,4,F,11,French
Renault,Megane,2300,194500,M,2/3,0,78,1461.0,diesel,0,WH,2,0,HB,4,F,12,French
Citroen,C2,2200,105000,A,2/3,0,44,1100.0,petrol,1,BL,2,0,HB,4,F,15,French
Ford,Focus C_Max,2600,132333,M,4/5,0,85,1800.0,diesel,1,GR,2,0,VAN,4,F,15,USA
Renault,Clio,1099,320000,M,2/3,0,47,1470.0,diesel,1,WH,2,0,CP,3,F,16,French
Renault,Laguna,4750,158000,A,4/5,0,110,1998.0,diesel,0,VAR,4,0,SDN,4,F,13,French
Lancia,Ypsilon,2000,181000,M,2/3,0,56,1400.0,petrol,0,GR,2,0,SDN,4,F,13,Italian
Audi,A1,10450,123000,A,4/5,0,96,1400.0,petrol,0,VAR,4,0,HB,5,F,10,German
VW,Passat,4950,235000,M,4/5,1,77,1896.0,diesel,0,BL,4,0,SW,4,F,13,German
BMW,320,7150,163000,M,2/3,0,130,2000.0,diesel,0,VAR,4,0,CP,4,B,12,German
Citroen,Xsara Picasso,1600,230000,M,4/5,0,81,1600.0,diesel,0,VAR,4,0,VAN,4,F,15,French
VW,Golf 4,2499,319000,M,4/5,0,81,1896.0,diesel,1,GR,4,0,HB,3,F,19,German
Zastava,101,1450,23000,M,4/5,0,40,1100.0,petrol,0,VAR,0,0,HB,1,F,12,YuSSR
Kia,Pro_ceed,5999,76474,M,2/3,0,75,1396.0,petrol,1,VAR,2,0,HB,5,F,8,Asian
VW,Golf 3,1050,210000,M,2/3,0,55,1780.0,LPG,1,VAR,0,0,CP,2,F,23,German
Opel,Meriva,2690,191000,M,4/5,0,55,1248.0,diesel,0,GR,2,0,VAN,4,F,13,German
VW,Polo,3150,187300,M,4/5,0,40,1198.0,petrol,1,VAR,2,0,HB,4,F,14,German
Opel,Vectra,1500,270000,M,4/5,0,74,1997.0,diesel,0,VAR,4,0,SW,3,F,19,German
Dacia,Sandero,2500,158000,M,4/5,0,55,1390.0,LPG,0,VAR,2,0,HB,4,F,11,EU
BMW,318,2590,217800,M,4/5,0,85,1951.0,diesel,0,GR,4,0,SDN,3,B,17,German
Mitsubishi,Colt,3750,174000,M,2/3,0,55,1124.0,petrol,0,WH,2,0,HB,5,F,7,Asian
VW,Touareg,8399,238000,M,4/5,1,128,2500.0,diesel,1,VAR,4,0,SUV,4,4x4,12,German
Renault,Megane,3300,180000,M,4/5,0,78,1500.0,diesel,0,GR,2,0,SW,4,F,11,French
Honda,Accord,4599,218708,M,4/5,0,114,1998.0,petrol,0,GR,4,0,SDN,4,F,16,Asian
Chevrolet,Aveo,2000,162000,M,4/5,0,53,1150.0,petrol,0,VAR,3,0,SDN,5,F,12,USA
Citroen,C4,2890,228540,M,4/5,0,66,1560.0,diesel,0,WH,4,0,HB,4,F,12,French
VW,Passat,4700,190715,M,4/5,0,103,1968.0,diesel,1,BL,4,0,SW,4,F,12,German
Renault,Laguna,1950,145000,M,4/5,0,88,1870.0,diesel,1,GR,4,0,SW,4,F,17,French
Renault,Fluence,5000,177500,M,4/5,0,81,1461.0,diesel,1,VAR,4,0,SDN,5,F,10,French
Opel,Zafira,2000,210754,M,4/5,0,74,1990.0,diesel,1,VAR,2,0,VAN,3,F,17,German
Fiat,Stilo,1700,270000,M,4/5,0,85,1910.0,diesel,0,GR,2,0,SW,3,F,17,Italian
Mercedes,C 220,1100,360000,A,4/5,0,70,2155.0,diesel,1,GR,2,0,SDN,2,B,23,German
Peugeot,406,1890,245000,M,4/5,0,80,1985.0,diesel,0,VAR,4,0,SW,3,F,18,French
VW,Golf 3,690,22222,M,2/3,0,55,1800.0,petrol,1,VAR,0,0,HB,2,F,28,German
Audi,A6,1100,240000,A,4/5,1,125,2400.0,petrol,0,VAR,4,0,SW,4,F,16,German
Ford,Mondeo,1699,220500,M,4/5,0,85,1998.0,diesel,0,BL,2,0,SW,3,F,18,USA
Ford,Fiesta,1850,170000,M,4/5,0,59,1242.0,petrol,1,BL,2,0,HB,3,F,15,USA
Mercedes,E 200,4999,420000,A,4/5,0,90,2198.0,diesel,0,VAR,4,0,SDN,4,B,15,German
Peugeot,406,1750,330000,M,4/5,0,66,1998.0,diesel,1,GR,2,0,SDN,3,F,17,French
Škoda,Octavia,13500,32884,M,4/5,0,77,1598.0,diesel,0,BL,2,0,SDN,5,F,6,EU
Kia,Carens,1700,232000,M,4/5,0,81,1800.0,petrol,1,GR,2,0,SW,3,F,19,Asian
Fiat,Doblo,2200,340000,M,2/3,0,77,1910.0,diesel,0,WH,0,0,PU,3,F,15,Italian
Daewoo,Nubira,600,230000,M,4/5,0,75,1600.0,LPG,1,GR,3,0,SW,3,F,20,Asian
Renault,Kangoo,2200,198148,A,4/5,0,55,1390.0,LPG,0,WH,4,0,VAN,3,F,18,French
Chrysler,Neon,1400,244334,M,4/5,0,98,1996.0,LPG,1,VAR,2,0,SDN,3,F,19,USA
Škoda,Fabia,2250,188000,M,4/5,0,46,1198.0,petrol,0,VAR,2,0,HB,3,F,14,EU
Peugeot,207,2450,133000,M,2/3,0,65,1360.0,petrol,1,GR,2,0,HB,4,F,13,French
Ford,Fiesta,6999,26000,M,4/5,0,60,1248.0,petrol,1,GR,3,0,SDN,5,F,5,USA
VW,Polo,2300,203289,M,2/3,0,47,1192.0,LPG,0,GR,2,0,HB,4,F,14,German
Renault,Laguna,5600,213500,M,4/5,0,80,1461.0,diesel,1,BL,4,0,HB,5,F,8,French
Renault,Twingo,3400,76000,M,2/3,0,55,1149.0,petrol,1,VAR,2,0,HB,4,F,9,French
VW,Golf 6,7300,186497,M,4/5,0,103,1968.0,diesel,1,WH,4,0,HB,5,F,10,German
Mazda,6,2250,202000,M,4/5,0,89,1998.0,diesel,0,GR,4,0,SW,5,F,15,Asian
Mercedes,A 170,2200,149000,M,4/5,0,70,1689.0,diesel,0,BL,2,0,HB,3,F,18,German
Opel,Vectra,1600,161136,M,4/5,0,110,1910.0,diesel,0,VAR,4,0,SW,4,F,15,German
Peugeot,407,3300,139000,A,4/5,0,100,1997.0,petrol,1,VAR,4,0,SW,3,F,16,French
Fiat,Stilo,1700,147892,M,2/3,0,76,1600.0,petrol,1,BL,4,0,HB,3,F,15,Italian
Peugeot,206,1050,186576,M,2/3,0,55,1360.0,petrol,0,VAR,2,0,HB,3,F,18,French
Renault,Laguna,1000,250000,M,4/5,0,68,1793.0,LPG,0,VAR,0,0,SDN,3,F,23,French
Renault,Clio,1400,213000,M,4/5,0,60,1497.0,diesel,0,GR,0,0,SDN,3,F,18,French
Peugeot,407,3300,139000,A,4/5,0,100,1997.0,petrol,1,VAR,4,0,SW,3,F,16,French
Peugeot,Partner,1100,210000,M,4/5,0,75,1360.0,LPG,0,WH,0,0,PU,3,F,17,French
Peugeot,307,1300,220000,M,4/5,0,79,1997.0,diesel,1,GR,2,0,SW,3,F,17,French
Citroen,C3 Pluriel,3300,89647,M,2/3,0,54,1360.0,petrol,1,VAR,4,0,CBR,3,F,11,French
VW,Passat,4250,182600,M,4/5,0,103,1968.0,diesel,0,BL,2,0,SW,4,F,13,German
Mercedes,ML 320,13000,300000,A,4/5,0,165,2987.0,diesel,0,BL,4,0,SUV,4,4x4,11,German
Fiat,Stilo,2400,264900,M,4/5,0,85,1900.0,diesel,0,BL,2,0,HB,3,F,15,Italian
Peugeot,407,3300,139000,A,4/5,0,100,2197.0,petrol,1,VAR,4,0,SW,3,F,16,French
Hyundai,i30,3300,196000,M,4/5,0,84,1582.0,diesel,1,BL,2,0,SW,4,F,12,Asian
Ford,Fiesta,630,180000,M,4/5,0,40,1300.0,petrol,1,VAR,0,0,HB,2,F,25,USA
Suzuki,Ignis,4700,194600,M,4/5,0,69,1328.0,LPG,1,VAR,2,0,SUV,3,4x4,13,Asian
Yugo,Florida in,700,155400,S,4/5,0,48,1300.0,petrol,0,WH,0,0,SDN,3,F,15,YuSSR
Daewoo,Lanos,650,270000,M,4/5,0,55,1400.0,petrol,0,WH,0,0,SDN,3,F,21,Asian
Peugeot,Boxer,2750,410000,M,4/5,0,94,2800.0,diesel,0,WH,1,0,PU,3,F,18,French
Daewoo,Nubira,650,190000,M,4/5,0,98,1998.0,petrol,0,VAR,2,0,SDN,3,F,20,Asian
VW,Polo,2300,265764,M,2/3,0,92,1600.0,petrol,1,BL,4,0,HB,3,F,19,German
Opel,Agila,1900,183000,M,4/5,0,51,1248.0,diesel,1,VAR,3,0,SM,4,F,13,German
Fiat,Idea,1800,219000,M,4/5,0,70,1368.0,petrol,0,BL,4,0,VAN,4,F,15,Italian
Peugeot,307,2200,195500,M,4/5,0,78,1998.0,diesel,0,GR,4,0,SW,3,F,17,French
VW,Caddy,12000,128000,M,4/5,0,77,1600.0,diesel,1,GR,2,0,SW,5,F,5,German
Peugeot,607,3300,250000,A,4/5,0,98,2200.0,diesel,0,GR,4,0,SDN,4,F,15,French
Opel,Meriva,3140,155042,M,4/5,0,77,1598.0,petrol,0,GR,4,0,HB,4,F,13,German
Opel,Frontera,4000,183975,M,4/5,0,88,2171.0,diesel,1,BL,2,0,SUV,3,4x4,17,German
Audi,A3,3700,255000,M,2/3,0,103,2000.0,diesel,0,VAR,4,0,HB,4,F,15,German
Peugeot,306,1300,216000,M,4/5,0,51,1868.0,diesel,1,VAR,3,0,SDN,3,F,20,French
Rover,200,640,263781,M,4/5,0,55,1400.0,petrol,0,VAR,2,0,HB,3,F,22,EU
Audi,A2,3200,178000,M,4/5,0,81,1600.0,petrol,1,VAR,4,0,SDN,3,F,18,German
VW,Polo,2999,210000,M,4/5,0,51,1198.0,petrol,0,BL,2,0,SDN,4,F,11,German
Renault,Modus,3100,154450,M,4/5,0,63,1461.0,diesel,1,GR,2,0,VAN,4,F,12,French
Citroen,C3,2000,221550,M,4/5,0,50,1398.0,diesel,0,WH,2,0,HB,3,F,16,French
Peugeot,407,3300,139000,A,4/5,0,100,2197.0,petrol,1,VAR,4,0,SW,3,F,16,French
Opel,Insignia,6400,180000,A,4/5,0,127,1956.0,diesel,1,GR,4,0,SW,5,F,10,German
Renault,Megane,2550,270000,M,4/5,0,63,1461.0,diesel,1,GR,2,0,SDN,3,F,12,French
Opel,Vectra,1150,190240,M,4/5,0,74,1998.0,diesel,0,BL,4,0,SDN,3,F,19,German
Daihatsu,Terios,3300,165100,M,4/5,0,63,1298.0,petrol,1,VAR,2,0,SUV,3,4x4,18,Asian
Mercedes,B 180,5900,145000,A,4/5,0,80,1998.0,diesel,0,BL,2,0,VAN,4,F,11,German
VW,Golf plus,4250,233000,M,4/5,0,77,1896.0,diesel,1,GR,4,0,HB,4,F,14,German
Dacia,Logan,2650,81500,M,4/5,0,55,1390.0,petrol,0,GR,0,0,SW,4,F,12,EU
Mitsubishi,Grandis,4800,256000,M,4/5,0,103,1998.0,diesel,0,BL,2,0,VAN,4,F,13,Asian
Opel,Insignia,6000,140000,M,4/5,0,100,1996.0,diesel,0,BL,4,0,SDN,5,F,10,German
Ford,Focus,2350,216400,M,4/5,0,80,1560.0,diesel,1,GR,2,0,SW,4,F,14,USA
BMW,318,2480,187300,M,4/5,0,85,1910.0,diesel,0,GR,4,0,SDN,3,B,18,German
Toyota,Land Cruiser,9900,246000,M,2/3,0,95,2980.0,diesel,0,VAR,2,0,SUV,2,4x4,25,Asian
Renault,Megane,1500,244816,M,4/5,0,88,1900.0,diesel,1,GR,2,0,HB,3,F,17,French
Renault,Clio,3150,168000,M,4/5,0,72,1390.0,petrol,0,VAR,2,0,HB,4,F,15,French
Peugeot,307,3000,126469,M,4/5,0,80,1600.0,petrol,0,GR,2,0,SW,4,F,13,French
Opel,Astra,2350,123860,M,4/5,0,76,1598.0,LPG,1,VAR,2,0,SW,4,F,13,German
Audi,A6,17900,190000,M,4/5,0,130,1968.0,diesel,0,WH,4,0,SDN,4,F,6,German
VW,Golf 5,4600,234000,M,4/5,0,77,1896.0,diesel,0,GR,4,0,HB,5,F,14,German
Citroen,C3,2350,216500,M,4/5,0,58,1400.0,diesel,1,GR,4,0,SDN,4,F,16,French
Fiat,Punto,970,220000,M,2/3,0,44,1200.0,petrol,0,VAR,1,0,HB,1,F,19,Italian
Renault,Espace,2290,202230,M,4/5,0,110,2188.0,diesel,0,VAR,4,0,VAN,3,F,17,French
Ford,Focus,7999,162000,M,4/5,0,85,1560.0,diesel,0,WH,2,0,SW,6,F,5,USA
Fiat,Punto,1850,194000,M,2/3,0,44,1242.0,petrol,0,BL,2,0,HB,4,F,16,Italian
Peugeot,508,7500,118000,M,4/5,0,103,1998.0,diesel,1,BL,4,0,SW,5,F,8,French
Renault,Megane,800,26600,M,4/5,0,79,1600.0,LPG,1,GR,2,0,SW,2,F,19,French
Peugeot,308,4500,187000,A,4/5,0,82,1560.0,diesel,1,GR,2,0,SW,5,F,9,French
BMW,520,6500,205000,M,4/5,0,110,1995.0,diesel,0,GR,4,0,SDN,4,B,14,German
Mercedes,E 250,999,300450,M,4/5,0,66,2497.0,diesel,0,VAR,0,0,SDN,1,B,31,German
